seqnames	start	end	strand	bsg_id	gene	locus_tag	operon_id
basu168	2672706	2677463	-	BSGatlas-gene-3043	yqbO	BSU_26030	BSGatlas-operon-1461
basu168	2677466	2677657	-	BSGatlas-gene-3044	yqbN/1	BSU_26039	NA
basu168	2677657	2678094	-	BSGatlas-gene-3045	yqbN/2	BSU_26040	NA
basu168	2678180	2678456	+	BSGatlas-gene-3046	BsrG	NA	BSGatlas-operon-1463
basu168	2678240	2678419	+	BSGatlas-gene-3047	txpA	BSU_26050	BSGatlas-operon-1463
basu168	2678343	2678565	-	BSGatlas-gene-3048	ratA	BSU_MISC_RNA_81	BSGatlas-operon-1462
basu168	2678732	2679005	+	BSGatlas-gene-3049	BsrG	NEW_2678724_2678943	BSGatlas-operon-1464
basu168	252514	253482	+	BSGatlas-gene-305	ybfQ	BSU_02330	BSGatlas-operon-95
basu168	2678799	2678888	+	BSGatlas-gene-3050	bsrH	BSU_26055	BSGatlas-operon-1465
basu168	2678876	2679014	-	BSGatlas-gene-3051	bsrH	BSU_MISC_RNA_92	BSGatlas-operon-1462
basu168	2679142	2679585	-	BSGatlas-gene-3053	yqbM	BSU_26060	BSGatlas-operon-1466
basu168	2679588	2680988	-	BSGatlas-gene-3054	yqbK	BSU_26075	NA
basu168	2680989	2681180	-	BSGatlas-gene-3055	yqzN	BSU_26089	NA
basu168	2681177	2681614	-	BSGatlas-gene-3056	yqbJ	BSU_26090	NA
basu168	2681627	2682130	-	BSGatlas-gene-3057	yqbI	BSU_26100	NA
basu168	2682127	2682489	-	BSGatlas-gene-3058	yqbH	BSU_26110	NA
basu168	2682486	2682881	-	BSGatlas-gene-3059	yqbG	BSU_26120	BSGatlas-operon-1467
basu168	253518	254762	-	BSGatlas-gene-306	gltP	BSU_02340	BSGatlas-operon-96
basu168	2682885	2683196	-	BSGatlas-gene-3060	yqbF	BSU_26130	NA
basu168	2683207	2684142	-	BSGatlas-gene-3061	yqbE	BSU_26140	NA
basu168	2684161	2685129	-	BSGatlas-gene-3062	yqbD	BSU_26150	BSGatlas-operon-1469
basu168	2685162	2685815	-	BSGatlas-gene-3063	yqbC	BSU_26160	BSGatlas-operon-1470
basu168	2685856	2686773	-	BSGatlas-gene-3064	yqbB	BSU_26170	NA
basu168	2686770	2688302	-	BSGatlas-gene-3065	yqbA	BSU_26180	BSGatlas-operon-1471
basu168	2688306	2689601	-	BSGatlas-gene-3066	yqaT	BSU_26190	NA
basu168	2689594	2690313	-	BSGatlas-gene-3067	yqaS	BSU_26200	BSGatlas-operon-1472
basu168	2690381	2690845	-	BSGatlas-gene-3068	yqaR	BSU_26210	BSGatlas-operon-1473
basu168	2690989	2691444	-	BSGatlas-gene-3069	yqaQ	BSU_26220	NA
basu168	254907	256802	-	BSGatlas-gene-307	gamP	BSU_02350	BSGatlas-operon-97
basu168	2691468	2691617	-	BSGatlas-gene-3070	TERMseq-predicted-riboswitch	NA	BSGatlas-operon-1474
basu168	2691642	2692571	+	BSGatlas-gene-3071	yqaP	BSU_26230	BSGatlas-operon-1475
basu168	2692645	2692851	-	BSGatlas-gene-3072	yqaO	BSU_26240	NA
basu168	2692933	2693361	-	BSGatlas-gene-3074	yqaN	BSU_26250	BSGatlas-operon-1476
basu168	2693457	2693606	-	BSGatlas-gene-3075	yqzO	BSU_26259	BSGatlas-operon-1476
basu168	2693597	2694538	-	BSGatlas-gene-3076	yqaM	BSU_26260	BSGatlas-operon-1476
basu168	2694420	2695097	-	BSGatlas-gene-3077	yqaL	BSU_26270	BSGatlas-operon-1476
basu168	2695173	2696027	-	BSGatlas-gene-3078	yqaK	BSU_26280	BSGatlas-operon-1476
basu168	2696030	2696989	-	BSGatlas-gene-3079	yqaJ	BSU_26290	BSGatlas-operon-1476
basu168	256823	257572	-	BSGatlas-gene-308	gamA	BSU_02360	BSGatlas-operon-97
basu168	2697095	2697289	-	BSGatlas-gene-3080	yqaI	BSU_26300	BSGatlas-operon-1476
basu168	2697249	2697422	-	BSGatlas-gene-3081	NA	BSU_26305	BSGatlas-operon-1476
basu168	2697419	2697676	-	BSGatlas-gene-3082	yqaH	BSU_26310	BSGatlas-operon-1476
basu168	2697673	2698242	-	BSGatlas-gene-3083	yqaG	BSU_26320	BSGatlas-operon-1476
basu168	2698316	2698456	-	BSGatlas-gene-3084	yqdA	BSU_26330	BSGatlas-operon-1476
basu168	2698486	2698716	-	BSGatlas-gene-3085	yqaF	BSU_26340	BSGatlas-operon-1476
basu168	2698893	2699243	+	BSGatlas-gene-3086	sknR	BSU_26350	BSGatlas-operon-1477
basu168	2699510	2699677	-	BSGatlas-gene-3087	yqaD	BSU_26360	NA
basu168	2700033	2700569	-	BSGatlas-gene-3088	yqaC	BSU_26370	BSGatlas-operon-1478
basu168	2700838	2701356	+	BSGatlas-gene-3089	yqaB	BSU_26380	BSGatlas-operon-1479
basu168	257791	258498	+	BSGatlas-gene-309	gamR	BSU_02370	BSGatlas-operon-98
basu168	2701338	2701754	+	BSGatlas-gene-3090	sigKC	BSU_26390	BSGatlas-operon-1479
basu168	2701754	2701870	+	BSGatlas-gene-3091	NA	BSU_26399	NA
basu168	2701979	2702143	-	BSGatlas-gene-3092	yrkS	BSU_26400	BSGatlas-operon-1481
basu168	2702688	2703104	-	BSGatlas-gene-3093	yrkR	BSU_26410	BSGatlas-operon-1482
basu168	2703150	2704448	-	BSGatlas-gene-3094	yrkQ	BSU_26420	BSGatlas-operon-1482
basu168	2704435	2705130	-	BSGatlas-gene-3095	yrkP	BSU_26430	BSGatlas-operon-1482
basu168	2705398	2706615	+	BSGatlas-gene-3096	yrkO	BSU_26440	BSGatlas-operon-1483
basu168	2706534	2706782	+	BSGatlas-gene-3097	NA	BSU_26449	BSGatlas-operon-1483
basu168	2707127	2707684	+	BSGatlas-gene-3098	yrkN	BSU_26450	BSGatlas-operon-1483
basu168	25852	26337	+	BSGatlas-gene-31	yaaJ	BSU_00180	BSGatlas-operon-14
basu168	258532	258807	+	BSGatlas-gene-310	ybgB	BSU_02380	BSGatlas-operon-98
basu168	2708175	2708699	-	BSGatlas-gene-3100	yrkL	BSU_26470	BSGatlas-operon-1485
basu168	2708943	2709419	-	BSGatlas-gene-3101	yrkK	BSU_26480	BSGatlas-operon-1485
basu168	2710002	2710787	-	BSGatlas-gene-3102	yrkJ	BSU_26490	BSGatlas-operon-1485
basu168	2710848	2711075	-	BSGatlas-gene-3103	yrkI	BSU_26500	BSGatlas-operon-1485
basu168	2711109	2712242	-	BSGatlas-gene-3104	yrkH	BSU_26510	BSGatlas-operon-1485
basu168	2712577	2713134	-	BSGatlas-gene-3105	yrkF	BSU_26530	BSGatlas-operon-1485
basu168	2713320	2713802	-	BSGatlas-gene-3106	yrkE	BSU_26540	BSGatlas-operon-1485
basu168	2713949	2714140	-	BSGatlas-gene-3107	yrkD	BSU_26550	BSGatlas-operon-1485
basu168	2714231	2714548	-	BSGatlas-gene-3108	yrzM	BSU_26558	BSGatlas-operon-1485
basu168	2714590	2714805	-	BSGatlas-gene-3109	yrzN	BSU_26559	BSGatlas-operon-1486
basu168	259016	260086	+	BSGatlas-gene-311	ybgE	BSU_02390	BSGatlas-operon-99
basu168	2714933	2715493	-	BSGatlas-gene-3110	yrkC	BSU_26560	BSGatlas-operon-1486
basu168	2715510	2715686	-	BSGatlas-gene-3111	NA	BSU_26569	NA
basu168	2715719	2715865	-	BSGatlas-gene-3112	yrkB	BSU_26570	NA
basu168	2716035	2716856	-	BSGatlas-gene-3113	bltR	BSU_26580	BSGatlas-operon-1487
basu168	2716973	2718175	+	BSGatlas-gene-3114	blt	BSU_26590	BSGatlas-operon-1488
basu168	2718344	2718802	+	BSGatlas-gene-3115	bltD	BSU_26600	BSGatlas-operon-1488
basu168	2718959	2720263	-	BSGatlas-gene-3116	yrkA	BSU_26610	BSGatlas-operon-1489
basu168	2720526	2720669	-	BSGatlas-gene-3117	yrzO	BSU_26619	BSGatlas-operon-1490
basu168	2720687	2721652	-	BSGatlas-gene-3118	yrdR	BSU_26620	BSGatlas-operon-1490
basu168	2721778	2722644	+	BSGatlas-gene-3119	yrdQ	BSU_26630	BSGatlas-operon-1491
basu168	260123	261535	-	BSGatlas-gene-312	ybgF	BSU_02400	BSGatlas-operon-100
basu168	2722767	2723804	-	BSGatlas-gene-3120	czcO	BSU_26640	BSGatlas-operon-1492
basu168	2723892	2724827	-	BSGatlas-gene-3121	czcD	BSU_26650	BSGatlas-operon-1492
basu168	2725114	2725503	-	BSGatlas-gene-3122	yrdN	BSU_26660	BSGatlas-operon-1493
basu168	2725837	2726727	+	BSGatlas-gene-3123	gltR	BSU_26670	BSGatlas-operon-1494
basu168	2726885	2727202	-	BSGatlas-gene-3124	yrdK	BSU_26680	BSGatlas-operon-1495
basu168	2727160	2728482	-	BSGatlas-gene-3125	brnQ	BSU_26690	BSGatlas-operon-1495
basu168	2728647	2728979	-	BSGatlas-gene-3126	azlD	BSU_26700	BSGatlas-operon-1495
basu168	2728976	2729740	-	BSGatlas-gene-3127	azlC	BSU_26710	BSGatlas-operon-1495
basu168	2729753	2730226	-	BSGatlas-gene-3128	azlB	BSU_26720	BSGatlas-operon-1495
basu168	2730560	2730835	-	BSGatlas-gene-3129	yrdF	BSU_26730	BSGatlas-operon-1496
basu168	261656	262603	-	BSGatlas-gene-313	ybgG	BSU_02410	BSGatlas-operon-100
basu168	2731107	2732339	-	BSGatlas-gene-3130	cypA	BSU_26740	BSGatlas-operon-1497
basu168	2732389	2732547	-	BSGatlas-gene-3131	yrdD/1	BSU_26748	NA
basu168	2732547	2732747	-	BSGatlas-gene-3132	yrdD/2	BSU_26749	BSGatlas-operon-1498
basu168	2732747	2732881	-	BSGatlas-gene-3133	yrdD	BSU_26750	NA
basu168	2732980	2733543	-	BSGatlas-gene-3134	yrdC	BSU_26760	BSGatlas-operon-1499
basu168	2733772	2734143	-	BSGatlas-gene-3135	yrdB	BSU_26770	BSGatlas-operon-1500
basu168	2734953	2735456	-	BSGatlas-gene-3137	bstE	BSU_26780	BSGatlas-operon-1502
basu168	2735682	2736536	-	BSGatlas-gene-3138	aadK	BSU_26790	BSGatlas-operon-1502
basu168	2736915	2737958	+	BSGatlas-gene-3139	yrpB	BSU_26800	BSGatlas-operon-1503
basu168	262732	264168	-	BSGatlas-gene-314	glnT	BSU_02420	BSGatlas-operon-101
basu168	2738308	2739105	+	BSGatlas-gene-3140	yrpC	BSU_26810	BSGatlas-operon-1504
basu168	2739486	2740193	+	BSGatlas-gene-3141	yrpD	BSU_26820	BSGatlas-operon-1505
basu168	2740517	2740678	+	BSGatlas-gene-3142	NA	BSU_26829	BSGatlas-operon-1506
basu168	2740743	2740894	+	BSGatlas-gene-3143	S1009	NEW_2740743_2740894	BSGatlas-operon-1507
basu168	2740769	2740846	+	BSGatlas-gene-3144	yrpDX	BSU_26826	BSGatlas-operon-1508
basu168	2741133	2741294	-	BSGatlas-gene-3145	NA	BSU_26827	BSGatlas-operon-1509
basu168	2741357	2742112	-	BSGatlas-gene-3146	zinT	BSU_26830	BSGatlas-operon-1510
basu168	2742244	2742774	-	BSGatlas-gene-3147	sigZ	BSU_26840	BSGatlas-operon-1511
basu168	2742909	2743889	+	BSGatlas-gene-3148	yrpG	BSU_26850	BSGatlas-operon-1512
basu168	2744163	2745479	-	BSGatlas-gene-3149	yraO	BSU_26860	BSGatlas-operon-1513
basu168	264191	265174	-	BSGatlas-gene-315	glsA	BSU_02430	BSGatlas-operon-101
basu168	2745594	2746463	-	BSGatlas-gene-3150	yraN	BSU_26870	BSGatlas-operon-1513
basu168	2746608	2747711	+	BSGatlas-gene-3151	yraM	BSU_26880	BSGatlas-operon-1514
basu168	2747984	2748817	-	BSGatlas-gene-3152	csn	BSU_26890	BSGatlas-operon-1515
basu168	2749260	2749523	+	BSGatlas-gene-3153	yraL	BSU_26900	BSGatlas-operon-1516
basu168	2749660	2750475	+	BSGatlas-gene-3154	yraK	BSU_26910	NA
basu168	2750883	2751239	-	BSGatlas-gene-3155	yraJ	BSU_26920	BSGatlas-operon-1517
basu168	2751292	2751651	-	BSGatlas-gene-3156	yraI	BSU_26930	BSGatlas-operon-1517
basu168	2751923	2752024	-	BSGatlas-gene-3157	NA	BSU_26935	NA
basu168	2752167	2752553	-	BSGatlas-gene-3159	yraH	BSU_26940	BSGatlas-operon-1518
basu168	265476	266708	+	BSGatlas-gene-316	glnK	BSU_02440	BSGatlas-operon-102
basu168	2752802	2753047	+	BSGatlas-gene-3160	yraG	BSU_26950	BSGatlas-operon-1519
basu168	2753065	2753433	+	BSGatlas-gene-3161	yraF	BSU_26960	BSGatlas-operon-1519
basu168	2753452	2754588	+	BSGatlas-gene-3162	adhB	BSU_26970	BSGatlas-operon-1519
basu168	2754607	2754804	+	BSGatlas-gene-3163	yraE	BSU_26980	BSGatlas-operon-1519
basu168	2754820	2755119	+	BSGatlas-gene-3164	yraD	BSU_26990	BSGatlas-operon-1519
basu168	2755382	2755804	-	BSGatlas-gene-3165	adhR	BSU_27000	BSGatlas-operon-1520
basu168	2755987	2756181	+	BSGatlas-gene-3166	yrzP	BSU_27009	BSGatlas-operon-1521
basu168	2756312	2757361	+	BSGatlas-gene-3167	adhA	BSU_27010	BSGatlas-operon-1521
basu168	2757492	2758001	+	BSGatlas-gene-3168	yraA	BSU_27020	BSGatlas-operon-1521
basu168	2758043	2760076	-	BSGatlas-gene-3169	sacC	BSU_27030	BSGatlas-operon-1522
basu168	266719	267663	+	BSGatlas-gene-317	glnL	BSU_02450	BSGatlas-operon-102
basu168	2759985	2760152	-	BSGatlas-gene-3170	NA	BSU_27035	BSGatlas-operon-1522
basu168	2760233	2761060	-	BSGatlas-gene-3171	levG	BSU_27040	BSGatlas-operon-1522
basu168	2761081	2761890	-	BSGatlas-gene-3172	levF	BSU_27050	BSGatlas-operon-1522
basu168	2761907	2762395	-	BSGatlas-gene-3173	levE	BSU_27060	BSGatlas-operon-1522
basu168	2762395	2762835	-	BSGatlas-gene-3174	levD	BSU_27070	BSGatlas-operon-1522
basu168	2763025	2765832	-	BSGatlas-gene-3175	levR	BSU_27080	BSGatlas-operon-1523
basu168	2766379	2766519	+	BSGatlas-gene-3176	NA	BSU_27085	NA
basu168	2766558	2767946	+	BSGatlas-gene-3177	aapA	BSU_27090	BSGatlas-operon-1524
basu168	2768042	2768674	-	BSGatlas-gene-3178	yrhP	BSU_27100	BSGatlas-operon-1525
basu168	2768827	2769654	+	BSGatlas-gene-3179	yrhO	BSU_27110	BSGatlas-operon-1526
basu168	267890	268816	+	BSGatlas-gene-318	ycbC	BSU_02460	BSGatlas-operon-103
basu168	2769850	2770350	+	BSGatlas-gene-3180	sigV	BSU_27120	BSGatlas-operon-1527
basu168	2770350	2771207	+	BSGatlas-gene-3181	rsiV	BSU_27130	BSGatlas-operon-1527
basu168	2771318	2773222	+	BSGatlas-gene-3182	oatA	BSU_27140	BSGatlas-operon-1527
basu168	2773356	2773646	+	BSGatlas-gene-3183	yrhK	BSU_27150	BSGatlas-operon-1527
basu168	2773780	2773886	+	BSGatlas-gene-3184	rnaC	BSU_MISC_RNA_82	BSGatlas-operon-1528
basu168	2773890	2777054	-	BSGatlas-gene-3185	yrhJ	BSU_27160	BSGatlas-operon-1529
basu168	2777070	2777654	-	BSGatlas-gene-3186	fatR	BSU_27170	BSGatlas-operon-1529
basu168	2777877	2778419	-	BSGatlas-gene-3187	yrhH	BSU_27180	BSGatlas-operon-1529
basu168	2778574	2778790	-	BSGatlas-gene-3188	S1024	NEW_2778574_2778790_C	BSGatlas-operon-1530
basu168	2778608	2778766	-	BSGatlas-gene-3189	NA	BSU_27185	BSGatlas-operon-1531
basu168	268846	270312	+	BSGatlas-gene-319	ycbD	BSU_02470	BSGatlas-operon-103
basu168	2778923	2779072	-	BSGatlas-gene-3190	yrzI	BSU_27190	BSGatlas-operon-1532
basu168	2779165	2779384	-	BSGatlas-gene-3191	S1027	NEW_2779165_2779384_C	BSGatlas-operon-1533
basu168	2779462	2780262	-	BSGatlas-gene-3192	yrhG	BSU_27200	BSGatlas-operon-1534
basu168	2780331	2780484	-	BSGatlas-gene-3193	S1029	NEW_2780331_2780484_C	BSGatlas-operon-1535
basu168	2780525	2780893	-	BSGatlas-gene-3194	yrhF	BSU_27210	BSGatlas-operon-1536
basu168	2781016	2781172	+	BSGatlas-gene-3195	TERMseq-predicted-riboswitch	NA	NA
basu168	2781209	2784151	+	BSGatlas-gene-3196	yrhE	BSU_27220	BSGatlas-operon-1537
basu168	2784170	2784652	+	BSGatlas-gene-3197	yrhD	BSU_27230	BSGatlas-operon-1537
basu168	2784688	2784918	-	BSGatlas-gene-3198	yrhC	BSU_27240	BSGatlas-operon-1538
basu168	2785001	2786140	-	BSGatlas-gene-3199	mccB	BSU_27250	BSGatlas-operon-1538
basu168	26379	26732	+	BSGatlas-gene-32	scr	BSU_MISC_RNA_2	BSGatlas-operon-14
basu168	270396	271763	+	BSGatlas-gene-320	ycbE	BSU_02480	BSGatlas-operon-103
basu168	2786142	2787065	-	BSGatlas-gene-3200	mccA	BSU_27260	BSGatlas-operon-1538
basu168	2787130	2787825	-	BSGatlas-gene-3201	mtnN	BSU_27270	BSGatlas-operon-1538
basu168	2787846	2788487	-	BSGatlas-gene-3202	yrrT	BSU_27280	BSGatlas-operon-1538
basu168	2788680	2788883	+	BSGatlas-gene-3203	yrzA	BSU_27290	BSGatlas-operon-1539
basu168	2788920	2789621	-	BSGatlas-gene-3204	yrrS	BSU_27300	BSGatlas-operon-1540
basu168	2789686	2791440	-	BSGatlas-gene-3205	pbpI	BSU_27310	BSGatlas-operon-1540
basu168	2791494	2791967	-	BSGatlas-gene-3206	greA	BSU_27320	BSGatlas-operon-1541
basu168	2792218	2792853	-	BSGatlas-gene-3207	udk	BSU_27330	BSGatlas-operon-1541
basu168	2792860	2794128	-	BSGatlas-gene-3208	yrrO	BSU_27340	BSGatlas-operon-1541
basu168	2794147	2795076	-	BSGatlas-gene-3209	yrrN	BSU_27350	BSGatlas-operon-1541
basu168	271800	273167	+	BSGatlas-gene-321	ycbF	BSU_02490	BSGatlas-operon-103
basu168	2795082	2795735	-	BSGatlas-gene-3210	trmR	BSU_27360	BSGatlas-operon-1541
basu168	2795887	2796969	-	BSGatlas-gene-3211	yrrL	BSU_27370	BSGatlas-operon-1542
basu168	2797100	2797381	-	BSGatlas-gene-3212	yrzB	BSU_27380	BSGatlas-operon-1543
basu168	2797399	2797815	-	BSGatlas-gene-3213	yrrK	BSU_27390	BSGatlas-operon-1543
basu168	2797823	2798089	-	BSGatlas-gene-3214	reoM	BSU_27400	BSGatlas-operon-1543
basu168	2798008	2799197	+	BSGatlas-gene-3215	S1038	NEW_2798008_2799197	BSGatlas-operon-1544
basu168	2798174	2800810	-	BSGatlas-gene-3216	alaS	BSU_27410	BSGatlas-operon-1543
basu168	2800890	2801097	-	BSGatlas-gene-3217	tboA	BSU_MISC_RNA_40	NA
basu168	2801141	2802202	-	BSGatlas-gene-3218	yrrI	BSU_27420	BSGatlas-operon-1545
basu168	2802358	2803086	+	BSGatlas-gene-3219	glnQ	BSU_27430	BSGatlas-operon-1546
basu168	273237	273938	+	BSGatlas-gene-322	ycbG	BSU_02500	BSGatlas-operon-103
basu168	2803108	2803929	+	BSGatlas-gene-3220	glnH	BSU_27440	BSGatlas-operon-1546
basu168	2803990	2804640	+	BSGatlas-gene-3221	glnM	BSU_27450	BSGatlas-operon-1546
basu168	2804657	2805313	+	BSGatlas-gene-3222	glnP	BSU_27460	BSGatlas-operon-1546
basu168	2805348	2805479	-	BSGatlas-gene-3223	yrzQ	BSU_27468	BSGatlas-operon-1547
basu168	2805501	2805692	-	BSGatlas-gene-3224	yrzR	BSU_27469	BSGatlas-operon-1547
basu168	2805704	2806228	-	BSGatlas-gene-3225	yrrD	BSU_27470	BSGatlas-operon-1547
basu168	2806286	2808682	-	BSGatlas-gene-3226	recD2	BSU_27480	BSGatlas-operon-1548
basu168	2806566	2806915	+	BSGatlas-gene-3227	S1042	NEW_2806566_2806915	BSGatlas-operon-1549
basu168	2808707	2809327	-	BSGatlas-gene-3228	yrrB	BSU_27490	BSGatlas-operon-1548
basu168	2809413	2810528	-	BSGatlas-gene-3229	trmU	BSU_27500	BSGatlas-operon-1548
basu168	274029	275561	+	BSGatlas-gene-323	ycbH	BSU_02510	BSGatlas-operon-103
basu168	2810559	2811698	-	BSGatlas-gene-3230	yrvO	BSU_27510	BSGatlas-operon-1548
basu168	2811717	2812133	-	BSGatlas-gene-3231	cymR	BSU_27520	BSGatlas-operon-1548
basu168	2812336	2813601	+	BSGatlas-gene-3232	rarA	BSU_27530	BSGatlas-operon-1550
basu168	2813643	2814407	-	BSGatlas-gene-3233	yrvM	BSU_27540	BSGatlas-operon-1551
basu168	2814489	2814691	-	BSGatlas-gene-3234	bsrA	BSU_MISC_RNA_41	BSGatlas-operon-1551
basu168	2814743	2816521	-	BSGatlas-gene-3235	aspS	BSU_27550	BSGatlas-operon-1552
basu168	2816535	2817809	-	BSGatlas-gene-3236	hisS	BSU_27560	BSGatlas-operon-1552
basu168	2817898	2818131	-	BSGatlas-gene-3237	T-box_tboH	BSU_MISC_RNA_42	BSGatlas-operon-1553
basu168	2818191	2818361	-	BSGatlas-gene-3238	yrzK	BSU_27570	BSGatlas-operon-1555
basu168	2818494	2820050	+	BSGatlas-gene-3239	yrvJ	BSU_27580	BSGatlas-operon-1554
basu168	2820077	2820475	-	BSGatlas-gene-3240	dtd	BSU_27590	BSGatlas-operon-1556
basu168	2820529	2822733	-	BSGatlas-gene-3241	relA	BSU_27600	BSGatlas-operon-1556
basu168	2822901	2823413	-	BSGatlas-gene-3242	apt	BSU_27610	BSGatlas-operon-1557
basu168	2823419	2825779	-	BSGatlas-gene-3243	recJ	BSU_27620	BSGatlas-operon-1557
basu168	2825846	2826169	-	BSGatlas-gene-3244	yrvD	BSU_27630	BSGatlas-operon-1558
basu168	2826245	2826742	-	BSGatlas-gene-3245	yrvC	BSU_27640	BSGatlas-operon-1558
basu168	2826900	2829113	-	BSGatlas-gene-3246	secDF	BSU_27650	BSGatlas-operon-1559
basu168	2829152	2829448	-	BSGatlas-gene-3247	comN	BSU_27660	BSGatlas-operon-1559
basu168	2829564	2831120	+	BSGatlas-gene-3248	spoVB	BSU_27670	BSGatlas-operon-1560
basu168	2831124	2831780	-	BSGatlas-gene-3249	yrbG	BSU_27680	BSGatlas-operon-1561
basu168	275838	276758	+	BSGatlas-gene-325	ycbJ	BSU_02520	BSGatlas-operon-103
basu168	2831915	2832367	+	BSGatlas-gene-3250	yrzE	BSU_27690	BSGatlas-operon-1560
basu168	2832424	2832690	-	BSGatlas-gene-3251	yrbF	BSU_27700	BSGatlas-operon-1562
basu168	2832727	2833872	-	BSGatlas-gene-3252	tgt	BSU_27710	BSGatlas-operon-1562
basu168	2833899	2834927	-	BSGatlas-gene-3253	queA	BSU_27720	BSGatlas-operon-1562
basu168	2834957	2835157	-	BSGatlas-gene-3254	yrzS	BSU_27729	BSGatlas-operon-1562
basu168	2835150	2836154	-	BSGatlas-gene-3255	ruvB	BSU_27730	BSGatlas-operon-1562
basu168	2836165	2836770	-	BSGatlas-gene-3256	ruvA	BSU_27740	BSGatlas-operon-1562
basu168	2836909	2837421	-	BSGatlas-gene-3257	bofC	BSU_27750	BSGatlas-operon-1563
basu168	2837469	2838776	-	BSGatlas-gene-3258	csbX	BSU_27760	BSGatlas-operon-1563
basu168	2838847	2839872	-	BSGatlas-gene-3259	yrbE	BSU_27770	BSGatlas-operon-1564
basu168	276814	277062	+	BSGatlas-gene-326	T-box_tboW	BSU_MISC_RNA_6	BSGatlas-operon-105
basu168	2840110	2840757	+	BSGatlas-gene-3260	yrzF	BSU_27785	BSGatlas-operon-1565
basu168	2840767	2840964	-	BSGatlas-gene-3261	pipA	NEW_2840767_2840964_C	BSGatlas-operon-1566
basu168	2840803	2840925	-	BSGatlas-gene-3262	NA	BSU_27786	BSGatlas-operon-1567
basu168	2841010	2841300	+	BSGatlas-gene-3263	yrzH	BSU_27800	BSGatlas-operon-1568
basu168	2841169	2841300	+	BSGatlas-gene-3264	yrzH	BSU27800	BSGatlas-operon-1568
basu168	2841307	2841447	+	BSGatlas-gene-3265	yrzT	BSU_27809	BSGatlas-operon-1568
basu168	2841611	2843065	+	BSGatlas-gene-3266	yrbD	BSU_27810	BSGatlas-operon-1569
basu168	2843106	2843828	-	BSGatlas-gene-3267	yrbC	BSU_27820	BSGatlas-operon-1570
basu168	2843931	2844527	-	BSGatlas-gene-3268	coxA	BSU_27830	BSGatlas-operon-1571
basu168	2844675	2845838	-	BSGatlas-gene-3269	safA	BSU_27840	BSGatlas-operon-1571
basu168	277160	277321	+	BSGatlas-gene-327	rtpA	BSU_02530	BSGatlas-operon-104
basu168	2845955	2847061	-	BSGatlas-gene-3270	nadA	BSU_27850	BSGatlas-operon-1572
basu168	2847048	2847917	-	BSGatlas-gene-3271	nadC	BSU_27860	BSGatlas-operon-1572
basu168	2847871	2849466	-	BSGatlas-gene-3272	nadB	BSU_27870	BSGatlas-operon-1572
basu168	2849569	2850756	+	BSGatlas-gene-3273	nifS	BSU_27880	BSGatlas-operon-1573
basu168	2850716	2851258	+	BSGatlas-gene-3274	nadR	BSU_27890	BSGatlas-operon-1573
basu168	2851283	2852140	-	BSGatlas-gene-3275	pheA	BSU_27900	BSGatlas-operon-1574
basu168	2852157	2852600	-	BSGatlas-gene-3276	thrR	BSU_27910	BSGatlas-operon-1574
basu168	2852661	2853947	-	BSGatlas-gene-3277	obg	BSU_27920	BSGatlas-operon-1574
basu168	2853981	2854559	-	BSGatlas-gene-3278	spo0B	BSU_27930	BSGatlas-operon-1574
basu168	2854637	2854759	+	BSGatlas-gene-3279	NA	BSU_27935	NA
basu168	277342	278280	+	BSGatlas-gene-328	ycbK	BSU_02540	BSGatlas-operon-104
basu168	2854880	2855164	-	BSGatlas-gene-3280	rpmA	BSU_27940	BSGatlas-operon-1575
basu168	2855177	2855515	-	BSGatlas-gene-3281	prp	BSU_27950	BSGatlas-operon-1575
basu168	2855518	2855826	-	BSGatlas-gene-3282	rplU	BSU_27960	BSGatlas-operon-1575
basu168	2855839	2855915	-	BSGatlas-gene-3283	ldlU	BSU_MISC_RNA_43	BSGatlas-operon-1575
basu168	2855973	2856839	-	BSGatlas-gene-3284	spoIVFB	BSU_27970	BSGatlas-operon-1575
basu168	2856832	2857626	-	BSGatlas-gene-3285	spoIVFA	BSU_27980	BSGatlas-operon-1575
basu168	2857776	2858582	-	BSGatlas-gene-3286	minD	BSU_27990	BSGatlas-operon-1576
basu168	2858584	2859264	-	BSGatlas-gene-3287	minC	BSU_28000	BSGatlas-operon-1576
basu168	2859317	2859835	-	BSGatlas-gene-3288	mreD	BSU_28010	BSGatlas-operon-1576
basu168	2859832	2860704	-	BSGatlas-gene-3289	mreC	BSU_28020	BSGatlas-operon-1576
basu168	278377	279057	+	BSGatlas-gene-329	ycbL	BSU_02550	BSGatlas-operon-106
basu168	2860735	2861748	-	BSGatlas-gene-3290	mreB	BSU_28030	BSGatlas-operon-1576
basu168	2861840	2862535	-	BSGatlas-gene-3291	radC	BSU_28040	BSGatlas-operon-1576
basu168	2862572	2863141	-	BSGatlas-gene-3292	maf	BSU_28050	BSGatlas-operon-1576
basu168	2863294	2864292	-	BSGatlas-gene-3293	spoIIB	BSU_28060	BSGatlas-operon-1577
basu168	2864426	2865172	-	BSGatlas-gene-3294	comC	BSU_28070	BSGatlas-operon-1578
basu168	2865312	2866604	-	BSGatlas-gene-3295	folC	BSU_28080	BSGatlas-operon-1579
basu168	2866664	2869306	-	BSGatlas-gene-3296	valS	BSU_28090	BSGatlas-operon-1579
